,msa,sa50,sa75
0,0.6330945228754941,0.9256385601978663,0.7283535456074498
1,0.6788491708752833,0.9335667451743224,0.7948643289105897
2,0.7118508958066381,0.9371373857064424,0.8358012406038333
3,0.7367814333510339,0.9390256219928819,0.860267942997836
4,0.7557968398827686,0.9398949128830458,0.8750424539582609
5,0.7710724376385231,0.9407130872380144,0.8845256155291473
6,0.7836134915519982,0.9411613826723576,0.8911077952612095
7,0.7937366373436504,0.9415861729807385,0.8951474111639266
