,msa,sa50,sa75
0,0.4208523420517224,0.7031741040772173,0.4512130744074879
1,0.5197568673122674,0.8263446227261932,0.5646676671687164
2,0.5898242907343642,0.889084819013037,0.6523007677376478
3,0.6420830853457365,0.9171838231626205,0.7242280965307658
4,0.6823784514828716,0.9303533860529599,0.7808488256519112
5,0.7129630117238562,0.9357644494593024,0.8211979813504835
6,0.7360397733510478,0.9384511032451075,0.8479774224042684
7,0.7542274391598381,0.9400282894022737,0.8660802487555516
