,msa,sa50,sa75
0,0.6362607680887179,0.9253593215411169,0.7297535210497522
1,0.6245800072510095,0.9025626687630777,0.7128258245235468
2,0.6301952591922594,0.903458442045364,0.7215076151651727
3,0.6123024140767962,0.8809513832850457,0.7066944025599323
4,0.576368548603598,0.85404766012516,0.6531783997273445
5,0.5524837458930465,0.8425333346713665,0.6288996865344555
6,0.5114968194440229,0.8179829962334115,0.5696149619131197
7,0.48499082337139027,0.8065369442463749,0.5220270279069293
