,mSA,iou_threshold,projection,box_extension
315,0.0038081083672178787,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.175
316,0.0034365991183724887,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.2
317,0.0038256353694777053,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.225
318,0.0034235264730432063,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.25
319,0.0,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.0
320,0.0,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.025
321,0.0007604562737642585,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.05
322,0.0007604562737642585,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.075
323,0.0007604562737642585,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.1
324,0.0,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.125
325,0.00038022813688212925,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.15
326,0.0,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.175
327,0.0011435869155080834,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.2
328,0.0,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.225
329,0.0003816793893129771,0.8,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.25
330,0.0,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.0
331,0.0,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.025
332,0.0,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
333,0.003073975832596522,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
