,msa,sa50,sa75
0,0.4543124095927029,0.760923434410071,0.4822689837132261
1,0.5414847398959654,0.8445012464352787,0.592391588514044
2,0.6109414799207289,0.8946091092905274,0.6844871868934906
3,0.6645384573918424,0.9206429119147603,0.757255131227229
4,0.7052299652255886,0.9323508830610393,0.8082713030504648
5,0.7358773038050391,0.9374804918714502,0.8442197603222338
6,0.7596728534865324,0.9396986574132883,0.8673887225139528
7,0.7779175541488949,0.9409888858644881,0.8814549756778675
