,mSA,iou_threshold,projection,box_extension
60,0.1977591392638062,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.125
61,0.18482366195175853,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.15
62,0.18881058168945491,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.175
63,0.1691245537303035,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.2
64,0.1858636073271624,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.225
65,0.178293618005609,0.5,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.25
66,0.09783873881260947,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.0
67,0.06638812322809816,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.025
68,0.08160610185542048,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
69,0.04958352858084451,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
70,0.04206489848882951,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.1
71,0.0442771708748884,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.125
72,0.036723482123237075,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.15
73,0.04026772077340204,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.175
74,0.03662631357872869,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.2
75,0.055758174041463125,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.225
76,0.05723208941592746,0.5,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.25
77,0.15977950249743825,0.5,single_point,0.0
78,0.16739480000165433,0.5,single_point,0.025
79,0.16739480000165433,0.5,single_point,0.05
80,0.16739480000165433,0.5,single_point,0.075
81,0.16739480000165433,0.5,single_point,0.1
82,0.16739480000165433,0.5,single_point,0.125
83,0.16739480000165433,0.5,single_point,0.15
84,0.16739480000165433,0.5,single_point,0.175
85,0.16739480000165433,0.5,single_point,0.2
86,0.16739480000165433,0.5,single_point,0.225
87,0.16739480000165433,0.5,single_point,0.25
88,0.13663437560943542,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.0
89,0.10608638056946199,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.025
90,0.10422045568242118,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.05
91,0.09835432392244078,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.075
92,0.049243884182543794,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.1
93,0.04662499137156799,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.125
94,0.04613807567342609,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.15
95,0.029186537012907056,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.175
96,0.033350023130471584,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.2
97,0.018076437745242084,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.225
98,0.010701292565218859,0.6,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.25
99,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.0
100,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.025
101,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.05
102,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.075
103,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.1
104,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.125
105,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.15
106,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.175
107,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.2
108,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.225
109,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.25
110,0.09406325806325806,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.0
111,0.08846984961256842,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.025
112,0.05037755461246276,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.05
113,0.04144532825154791,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.075
114,0.027104680173785867,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.1
115,0.02171890678104918,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.125
116,0.0157234965687715,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.15
117,0.005910364145658263,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.175
118,0.004733893557422969,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.2
119,0.0035574229691876747,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.225
120,0.0,0.6,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.25
121,0.12935534426247572,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.0
122,0.10479387646770073,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.025
123,0.1003862981004815,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.05
124,0.08425640071619814,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.075
125,0.07016700398021888,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.1
126,0.04292869139755204,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.125
127,0.03823126048300013,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.15
128,0.03137240077914167,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.175
129,0.032724676023527015,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.2
130,0.047347812146663136,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.225
131,0.033601825389800076,0.6,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.25
132,0.09550956591243036,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.0
133,0.06731133950959337,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.025
134,0.048740449448544984,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.05
135,0.026098226962631494,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.075
136,0.020844720306685816,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.1
137,0.010788412926146069,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.125
